date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:57	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.7b8.delayed	(from https://code.visualstudio.com/docs/cpp/introvideos-cpp)
18:13:57	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.7b9.delayed	(from https://code.visualstudio.com/docs/cpp/introvideos-cpp)
18:13:57	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.7ba.delayed	(from https://code.visualstudio.com/docs/cpp/introvideos-cpp)
18:13:58	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.7bb.delayed	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:13:58	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.7bc.delayed	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:13:58	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.7bd.delayed	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:13:58	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.7be.delayed	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:13:58	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.7bf.delayed	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:13:58	487159/487159	---M--	200	added ('OK')	video/mp4	etag:W/%2276ef7-18579e952cf%22	https://code.visualstudio.com/docs/java/java-gui/enable-awt.mp4	E:/Desktop/SSSS/code.visualstudio.com/docs/java/java-gui/enable-awt.mp4	(from https://code.visualstudio.com/docs/java/java-gui)
18:13:59	35557/35557	---M--	200	added ('OK')	image/png	etag:W/%228ae5-18579e93dae%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cpp-extension.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cpp-extension.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:13:59	483419/483419	---M--	200	added ('OK')	image/png	etag:W/%227605b-18579e950bc%22	https://code.visualstudio.com/assets/docs/java/extensions/extensions.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/java/extensions/extensions.png	(from https://code.visualstudio.com/docs/java/extensions)
18:14:00	8599/8599	---M--	200	added ('OK')	image/png	etag:W/%222197-18579e93dfc%22	https://code.visualstudio.com/assets/docs/cpp/msvc/new-file-button.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/msvc/new-file-button.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:00	1409963/1409963	---M--	200	added ('OK')	video/mp4	etag:W/%221583ab-18579e955fe%22	https://code.visualstudio.com/docs/java/java-spring-boot/spring-live-info.mp4	E:/Desktop/SSSS/code.visualstudio.com/docs/java/java-spring-boot/spring-live-info.mp4	(from https://code.visualstudio.com/docs/java/java-spring-boot)
18:14:01	13655/13655	---M--	200	added ('OK')	image/png	etag:W/%223557-18579e93dbd%22	https://code.visualstudio.com/assets/docs/cpp/msvc/file-explorer.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/msvc/file-explorer.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:02	43922/43922	---M--	200	added ('OK')	image/png	etag:W/%22ab92-18579e93dec%22	https://code.visualstudio.com/assets/docs/cpp/wsl/msg-intellisense.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/msg-intellisense.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:04	220855/220855	---M--	200	added ('OK')	image/png	etag:W/%2235eb7-18579e9409c%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/run-play-button.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/run-play-button.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:04	8284/8284	---M--	200	added ('OK')	image/png	etag:W/%22205c-18579e93dec%22	https://code.visualstudio.com/assets/docs/cpp/wsl/build-and-debug-active-file.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/build-and-debug-active-file.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:06	21458/21458	---M--	200	added ('OK')	image/png	etag:W/%2253d2-18579e93e2b%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/helloworld-terminal-output.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/helloworld-terminal-output.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:07	156504/156504	---M--	200	added ('OK')	image/png	etag:W/%2226358-18579e9408c%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/cpp-breakpoint.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/cpp-breakpoint.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:08	152094/152094	---M--	200	added ('OK')	image/png	etag:W/%222521e-18579e9408c%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/run-debug-arrow.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/run-debug-arrow.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:09	14878/14878	---M--	200	added ('OK')	image/png	etag:W/%223a1e-18579e93ddd%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/debug-cpp-file-play-button.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/debug-cpp-file-play-button.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:10	3147/3147	---M--	200	added ('OK')	image/png	etag:W/%22c4b-18579e93dfc%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/debug-button.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/debug-button.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:12	461006/461006	---M--	200	added ('OK')	image/png	etag:W/%22708ce-18579e940cb%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/breakpoint-debug.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/breakpoint-debug.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:12	590/590	---M--	200	added ('OK')	image/png	etag:W/%2224e-18579e93d6f%22	https://code.visualstudio.com/assets/docs/cpp/cpp/debug-controls.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/debug-controls.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:13	1711/1711	---M--	200	added ('OK')	image/png	etag:W/%226af-18579e93dae%22	https://code.visualstudio.com/assets/docs/cpp/cpp/step-over-button.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/step-over-button.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:14	39473/39473	---M--	200	added ('OK')	image/png	etag:W/%229a31-18579e93dfc%22	https://code.visualstudio.com/assets/docs/cpp/wsl/debug-view-variables.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/debug-view-variables.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:16	16053/16053	---M--	200	added ('OK')	image/png	etag:W/%223eb5-18579e93d60%22	https://code.visualstudio.com/assets/docs/cpp/cpp/gcc-system-header-stepping.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/gcc-system-header-stepping.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:16	4716/4716	---M--	200	added ('OK')	image/png	etag:W/%22126c-18579e93d50%22	https://code.visualstudio.com/assets/docs/cpp/cpp/breakpoint-in-main.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/breakpoint-in-main.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:18	24699/24699	---M--	200	added ('OK')	image/png	etag:W/%22607b-18579e93ddd%22	https://code.visualstudio.com/assets/docs/cpp/wsl/debug-console-output-wsl.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/debug-console-output-wsl.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:19	6701/6701	---M--	200	added ('OK')	image/png	etag:W/%221a2d-18579e93e3a%22	https://code.visualstudio.com/assets/docs/cpp/cpp/watch-window.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/watch-window.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:20	3254/3254	---M--	200	added ('OK')	image/png	etag:W/%22cb6-18579e93d9e%22	https://code.visualstudio.com/assets/docs/cpp/cpp/mouse-hover.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/mouse-hover.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:21	3850/3850	---M--	200	added ('OK')	image/png	etag:W/%22f0a-18579e93dec%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/add-debug-configuration.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/add-debug-configuration.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:22	13756/13756	---M--	200	added ('OK')	image/png	etag:W/%2235bc-18579e93dae%22	https://code.visualstudio.com/assets/docs/cpp/cpp/command-palette.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/command-palette.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:23	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.7d7.delayed	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:23	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.7d8.delayed	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:23	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.7d9.delayed	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:23	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.7da.delayed	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:23	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.7db.delayed	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:24	52226/52226	---M--	200	added ('OK')	image/png	etag:W/%22cc02-18579e93dfc%22	https://code.visualstudio.com/assets/docs/cpp/wsl/intellisense-configurations-wsl.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/intellisense-configurations-wsl.png	(from https://code.visualstudio.com/docs/cpp/config-linux)
18:14:25	7756/7756	---M--	200	added ('OK')	image/png	etag:W/%221e4c-18579e93dbd%22	https://code.visualstudio.com/assets/docs/cpp/mingw/new-file-button.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/mingw/new-file-button.png	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:26	19865/19865	---M--	200	added ('OK')	image/png	etag:W/%224d99-18579e93ddd%22	https://code.visualstudio.com/assets/docs/cpp/mingw/file-explorer-mingw.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/mingw/file-explorer-mingw.png	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:27	165436/165436	---M--	200	added ('OK')	image/png	etag:W/%222863c-18579e9408c%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/select-gcc-compiler.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/select-gcc-compiler.png	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:28	36671/36671	---M--	200	added ('OK')	image/png	etag:W/%228f3f-18579e93dae%22	https://code.visualstudio.com/assets/docs/cpp/mingw/mingw-debug-output.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/mingw/mingw-debug-output.png	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.7e1.delayed	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.7e2.delayed	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.7e3.delayed	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.7e4.delayed	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:29	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.7e5.delayed	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:29	21520/21520	---M--	200	added ('OK')	image/png	etag:W/%225410-18579e93dae%22	https://code.visualstudio.com/assets/docs/cpp/mingw/intellisense-configurations-mingw.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/mingw/intellisense-configurations-mingw.png	(from https://code.visualstudio.com/docs/cpp/config-mingw)
18:14:30	3890/3890	---M--	200	added ('OK')	image/png	etag:W/%22f32-18579e93dfc%22	https://code.visualstudio.com/assets/docs/cpp/wsl/start-ubuntu.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/start-ubuntu.png	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:31	3835/3835	---M--	200	added ('OK')	image/png	etag:W/%22efb-18579e93dec%22	https://code.visualstudio.com/assets/docs/cpp/wsl/bash-ubuntu.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/bash-ubuntu.png	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:32	18720/18720	---M--	200	added ('OK')	image/png	etag:W/%224920-18579e93dfc%22	https://code.visualstudio.com/assets/docs/cpp/wsl/file-explorer-wsl.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/file-explorer-wsl.png	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:33	1686/1686	---M--	200	added ('OK')	image/png	etag:W/%22696-18579e93e1b%22	https://code.visualstudio.com/assets/docs/cpp/wsl/wsl-status-bar.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/wsl-status-bar.png	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:35	7666/7666	---M--	200	added ('OK')	image/png	etag:W/%221df2-18579e93e2b%22	https://code.visualstudio.com/assets/docs/cpp/wsl/new-file-button.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/new-file-button.png	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:36	5810/5810	---M--	200	added ('OK')	image/png	etag:W/%2216b2-18579e93ddd%22	https://code.visualstudio.com/assets/docs/cpp/wsl/cpp-extension-notification.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/cpp-extension-notification.png	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:37	64874/64874	---M--	200	added ('OK')	image/png	etag:W/%22fd6a-18579e93dec%22	https://code.visualstudio.com/assets/docs/cpp/wsl/install-in-wsl.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/install-in-wsl.png	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:38	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.7ee.delayed	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:38	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.7ef.delayed	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:38	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.7f0.delayed	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:38	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.7f1.delayed	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:38	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.7f2.delayed	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:38	18727/18727	---M--	200	added ('OK')	image/png	etag:W/%224927-18579e93dfc%22	https://code.visualstudio.com/assets/docs/cpp/wsl/file-explorer-helloworld.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/wsl/file-explorer-helloworld.png	(from https://code.visualstudio.com/docs/cpp/config-wsl)
18:14:39	3116/3116	---M--	200	added ('OK')	image/png	etag:W/%22c2c-18579e93d50%22	https://code.visualstudio.com/assets/docs/cpp/clang-mac/default-build-task.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/clang-mac/default-build-task.png	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:40	1694/1694	---M--	200	added ('OK')	image/png	etag:W/%2269e-18579e93d21%22	https://code.visualstudio.com/assets/docs/cpp/clang-mac/build-and-debug-active-file.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/clang-mac/build-and-debug-active-file.png	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:41	35271/35271	---M--	200	added ('OK')	image/png	etag:W/%2289c7-18579e93ddd%22	https://code.visualstudio.com/assets/docs/cpp/msvc/stopAtEntry.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/msvc/stopAtEntry.png	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:42	8404/8404	---M--	200	added ('OK')	image/png	etag:W/%2220d4-18579e93d31%22	https://code.visualstudio.com/assets/docs/cpp/clang-mac/mac-command-palette-configurations.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/clang-mac/mac-command-palette-configurations.png	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:43	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.7f8.delayed	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:43	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.7f9.delayed	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:43	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.7fa.delayed	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:43	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.7fb.delayed	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:43	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.7fc.delayed	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:44	38869/38869	---M--	200	added ('OK')	image/png	etag:W/%2297d5-18579e93d8e%22	https://code.visualstudio.com/assets/docs/cpp/clang-mac/intellisense-configurations-mac-clang.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/clang-mac/intellisense-configurations-mac-clang.png	(from https://code.visualstudio.com/docs/cpp/config-clang-mac)
18:14:45	22147/22147	---M--	200	added ('OK')	image/png	etag:W/%225683-18579e93dbd%22	https://code.visualstudio.com/assets/docs/cpp/msvc/build-tools-for-vs.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/msvc/build-tools-for-vs.png	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:47	117565/117565	---M--	200	added ('OK')	image/png	etag:W/%221cb3d-18579e9404e%22	https://code.visualstudio.com/assets/docs/cpp/msvc/desktop_development_with_cpp.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/msvc/desktop_development_with_cpp.png	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:47	7158/7158	---M--	200	added ('OK')	image/png	etag:W/%221bf6-18579e93dbd%22	https://code.visualstudio.com/assets/docs/cpp/msvc/developer-cmd-prompt-menu.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/msvc/developer-cmd-prompt-menu.png	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:49	18313/18313	---M--	200	added ('OK')	image/png	etag:W/%224789-18579e93dbd%22	https://code.visualstudio.com/assets/docs/cpp/msvc/check-cl-exe.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/msvc/check-cl-exe.png	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:50	165154/165154	---M--	200	added ('OK')	image/png	etag:W/%2228522-18579e9409c%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/select-cl-compiler.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/select-cl-compiler.png	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:51	53542/53542	---M--	200	added ('OK')	image/png	etag:W/%22d126-18579e93dec%22	https://code.visualstudio.com/assets/docs/cpp/playbutton/dev-command-prompt-error.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/playbutton/dev-command-prompt-error.png	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:52	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.804.delayed	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:52	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/containers/bridge-to-kubernetes	E:/Desktop/SSSS/code.visualstudio.com/docs/containers/bridge-to-kubernetes.805.delayed	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:52	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/datascience/python-interactive	E:/Desktop/SSSS/code.visualstudio.com/docs/datascience/python-interactive.806.delayed	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:52	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/azure/docker	E:/Desktop/SSSS/code.visualstudio.com/docs/azure/docker.807.delayed	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:52	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/devcontainers/devcontainerjson-reference	E:/Desktop/SSSS/code.visualstudio.com/docs/devcontainers/devcontainerjson-reference.808.delayed	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:52	67870/67870	---M--	200	added ('OK')	image/png	etag:W/%221091e-18579e9408c%22	https://code.visualstudio.com/assets/docs/cpp/msvc/configurations-ui.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/msvc/configurations-ui.png	(from https://code.visualstudio.com/docs/cpp/config-msvc)
18:14:53	14447/14447	---M--	200	added ('OK')	image/png	etag:W/%22386f-18579e93d9e%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-extension.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-extension.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:54	2324/2324	---M--	200	added ('OK')	image/png	etag:W/%22914-18579e93d7f%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-quickstart-command-palette.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-quickstart-command-palette.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:55	14418/14418	---M--	200	added ('OK')	image/png	etag:W/%223852-18579e93d50%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-choose-type.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-choose-type.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:56	52487/52487	---M--	200	added ('OK')	image/png	etag:W/%22cd07-18579e93d6f%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-project-contents.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-project-contents.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:58	23093/23093	---M--	200	added ('OK')	image/png	etag:W/%225a35-18579e93d50%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-selectkit.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-selectkit.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:59	14740/14740	---M--	200	added ('OK')	image/png	etag:W/%223994-18579e93d50%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-kit-statusbar.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-kit-statusbar.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:14:59	3298/3298	---M--	200	added ('OK')	image/png	etag:W/%22ce2-18579e93d50%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-select-variant.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-select-variant.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:15:01	15383/15383	---M--	200	added ('OK')	image/png	etag:W/%223c17-18579e93d60%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-variant-type.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-variant-type.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:15:02	9772/9772	---M--	200	added ('OK')	image/png	etag:W/%22262c-18579e93d50%22	https://code.visualstudio.com/assets/docs/cpp/cpp/cmake-build.png	E:/Desktop/SSSS/code.visualstudio.com/assets/docs/cpp/cpp/cmake-build.png	(from https://code.visualstudio.com/docs/cpp/cmake-linux)
18:15:03	0/-1	---M--	301	error ('')			https://code.visualstudio.com/docs/cpp/build-with-cmake	E:/Desktop/SSSS/code.visualstudio.com/docs/cpp/build-with-cmake.813.delayed	(from https://code.visualstudio.com/docs/cpp/cpp-ide)
